date,top10_return,bottom20_return,random_top10_return,top_minus_bottom,spy_return,spearman_ic,hmm_regime
2022-04-01,-0.08223785758798483,-0.07394917948644228,-0.062187120479253274,-0.008288678101542546,-0.084871498611863,0.00011308139740336842,2
2022-05-02,0.023836064240547843,-0.008959513074796217,0.013330013784968188,0.03279557731534406,-0.0037396737179195,0.009496010346947864,0
2022-06-01,-0.06748461467184183,-0.07800989635214112,-0.07467330605378081,0.010525281680299287,-0.0749783909841353,0.02742365238778438,3
2022-07-01,0.1695394756910897,0.0054805919857738895,0.07060658748839221,0.16405888370531582,0.0774577714158475,0.5919910100289065,2
2022-08-01,0.014324272788593556,0.015019222530503928,-0.00813101879522224,-0.0006949497419103719,-0.019816418429204,0.033463612526591795,3
2022-09-01,-0.06945252576791947,-0.1161942094234,-0.08899280933049515,0.04674168365548054,-0.095284737588156,0.055506003915443386,2
2022-10-03,0.05241494317114065,0.04205489965510553,0.07559235538138913,0.010360043516035117,0.0534628093467937,0.0019421730004028526,2
2022-11-01,0.08666437228191098,0.028981003822048778,0.0713019088142357,0.0576833684598622,0.0602309388388362,0.1833614858895619,2
2022-12-01,-0.04829957874333475,-0.0404873143854518,-0.045139750935434264,-0.007812264357882952,-0.0569342973574579,-0.16133464319285326,3
2023-01-03,0.14225742973807384,0.09035687253150076,0.0732343064525183,0.05190055720657308,0.0787248023022737,0.3254072697203356,2
2023-02-01,-0.04576360099403009,-0.017079400773289576,-0.030093291326920454,-0.028684200220740513,-0.0316212033013924,-0.04280272243464248,1
2023-03-01,0.004058724730313021,0.02078290136161621,0.00043249045725084586,-0.016724176631303187,0.0206256429214852,-0.006270363486016779,1
2023-04-03,-0.005917928921293881,0.0033872112770022694,-0.0037333055263833706,-0.00930514019829615,-0.0002676967935832,-0.0195418789887696,3
2023-05-01,0.007406072120258042,-0.012708793296309326,-0.01654061765766861,0.020114865416567367,0.0112391516151442,0.09928122636775484,3
2023-06-01,0.082926109053634,0.06531229672827404,0.06069596883499056,0.017613812325359954,0.0547783411670967,0.21248701330826697,0
2023-07-03,0.0005138314376775099,0.05605946268382259,0.03244068995173569,-0.05554563124614508,0.0285946049123548,-0.18487677661476704,1
2023-08-01,-0.056529356493968674,-0.033079257371049026,-0.017039474179099966,-0.02345009912291965,-0.0160357733956411,-0.06175799167438211,0
2023-09-01,-0.060951647798463945,-0.046015872366285064,-0.04773330283919709,-0.014935775432178881,-0.0495860322643463,-0.0024383176315101313,0
2023-10-02,-0.04659073122477621,-0.04344546544942174,-0.02027923631352349,-0.0031452657753544694,-0.0274273946315322,0.08246884960880904,3
2023-11-01,0.08937798039632228,0.07690173640388066,0.08039938405628694,0.012476243992441613,0.0798277338759287,0.035774713586023146,1
2023-12-01,0.061437768881603474,0.012899627965878412,0.040584725498433546,0.04853814091572506,0.0336883078636931,0.04247054582977009,2
2024-01-02,0.0660720031271144,-0.015939537882818256,0.012104901915468638,0.08201154100993266,0.0216439441794973,0.18766837068713346,0
2024-02-01,-0.001748774056403369,0.031877374503595776,0.03734077686341685,-0.033626148559999146,0.0483441731736677,0.05490103216280592,0
2024-03-01,0.05938426202770264,0.03035767073630219,0.0322825243684389,0.02902659129140045,0.021316851983411,0.17836636904347342,0
2024-04-01,-0.0554245441960315,-0.0032988572120505434,-0.021215334440487486,-0.05212568698398096,-0.0231729215090923,0.016460280536557504,0
2024-05-01,-0.00015730240713438017,0.03070436841417044,0.02329078952513261,-0.03086167082130482,0.0444888169383668,-0.13719825604880834,0
2024-06-03,0.0051393649904147454,0.02266183149687943,0.018944667104737457,-0.017522466506464683,0.0435414543857879,-0.016419885500968085,0
2024-07-01,0.055055043993274655,-0.011640874933592879,0.0343396287128088,0.06669591892686753,-0.0061246741780536,0.12194843364767169,1
2024-08-01,0.05683995466536287,0.014232036929408965,0.028916697976146863,0.042607917735953904,0.0282498843805842,0.12132161412990486,2
2024-09-03,0.04241987913499307,0.013160265285592146,0.02501249513629884,0.02925961384940093,0.0331185683024422,0.058264963574821346,1
2024-10-01,0.03633352971206423,-0.009428256691247276,0.0030698528241422636,0.04576178640331151,0.0231262002743484,0.17963950913067092,0
2024-11-01,0.04745637103265926,0.05946404545085106,0.05382383612893614,-0.012007674418191797,0.0570713492147128,0.07280856931927401,0
2024-12-02,-0.060327127867379385,-0.04345659978968649,-0.05977104736654959,-0.016870528077692896,-0.0258062609139928,0.036960064632056935,3
