date,cost_bps,gross_return,turnover,transaction_cost,net_return,spy_return,bottom20_return,top_minus_bottom_net,top_minus_spy_net,top10_tickers
2025-06-02,25,0.01834014344675576,1.6060676253153987,0.004015169063288497,0.014324974383467264,0.045158596629558,0.08051327963810001,-0.06618830525463275,-0.030833622246090736,"PANW,MCD,BRK-B,FDX,OKE,SBUX,KMB,CTAS,HAL,PCAR"
2025-06-02,50,0.01834014344675576,1.6060676253153987,0.008030338126576993,0.010309805320178767,0.045158596629558,0.08051327963810001,-0.07020347431792125,-0.034848791309379235,"PANW,MCD,BRK-B,FDX,OKE,SBUX,KMB,CTAS,HAL,PCAR"
2025-07-01,0,0.04027385244473023,1.2386075084083934,0.0,0.04027385244473023,0.0272160599946225,0.02693045950923497,0.01334339293549526,0.013057792450107731,"REGN,PANW,MCD,ADP,EXC,APH,KMB,GLW,CDNS,BRK-B"
2025-07-01,5,0.04027385244473023,1.2386075084083934,0.0006193037542041967,0.03965454869052604,0.0272160599946225,0.02693045950923497,0.012724089181291066,0.012438488695903537,"REGN,PANW,MCD,ADP,EXC,APH,KMB,GLW,CDNS,BRK-B"
2025-07-01,10,0.04027385244473023,1.2386075084083934,0.0012386075084083934,0.039035244936321836,0.0272160599946225,0.02693045950923497,0.012104785427086866,0.011819184941699337,"REGN,PANW,MCD,ADP,EXC,APH,KMB,GLW,CDNS,BRK-B"
2025-07-01,25,0.04027385244473023,1.2386075084083934,0.0030965187710209835,0.03717733367370925,0.0272160599946225,0.02693045950923497,0.010246874164474278,0.009961273679086748,"REGN,PANW,MCD,ADP,EXC,APH,KMB,GLW,CDNS,BRK-B"
2025-07-01,50,0.04027385244473023,1.2386075084083934,0.006193037542041967,0.034080814902688265,0.0272160599946225,0.02693045950923497,0.007150355393453295,0.006864754908065766,"REGN,PANW,MCD,ADP,EXC,APH,KMB,GLW,CDNS,BRK-B"
2025-08-01,0,0.032675250614315185,1.6219009492024365,0.0,0.032675250614315185,0.0375249615996733,0.051187424869839834,-0.01851217425552465,-0.004849710985358115,"NFLX,PANW,KHC,APH,OKE,HPQ,CMG,ODFL,CTAS,LLY"
2025-08-01,5,0.032675250614315185,1.6219009492024365,0.0008109504746012183,0.03186430013971397,0.0375249615996733,0.051187424869839834,-0.019323124730125867,-0.005660661459959332,"NFLX,PANW,KHC,APH,OKE,HPQ,CMG,ODFL,CTAS,LLY"
2025-08-01,10,0.032675250614315185,1.6219009492024365,0.0016219009492024366,0.031053349665112747,0.0375249615996733,0.051187424869839834,-0.020134075204727087,-0.006471611934560553,"NFLX,PANW,KHC,APH,OKE,HPQ,CMG,ODFL,CTAS,LLY"
2025-08-01,25,0.032675250614315185,1.6219009492024365,0.004054752373006091,0.028620498241309092,0.0375249615996733,0.051187424869839834,-0.022566926628530742,-0.008904463358364208,"NFLX,PANW,KHC,APH,OKE,HPQ,CMG,ODFL,CTAS,LLY"
2025-08-01,50,0.032675250614315185,1.6219009492024365,0.008109504746012183,0.024565745868303002,0.0375249615996733,0.051187424869839834,-0.026621679001536832,-0.012959215731370297,"NFLX,PANW,KHC,APH,OKE,HPQ,CMG,ODFL,CTAS,LLY"
2025-09-02,0,0.012912359339287383,1.224042264168927,0.0,0.012912359339287383,0.043351888081053,0.01850332893297828,-0.005590969593690898,-0.03043952874176562,"YUM,PAYX,CDNS,ADP,APH,PANW,CTAS,CMG,SBUX,IR"
2025-09-02,5,0.012912359339287383,1.224042264168927,0.0006120211320844635,0.012300338207202919,0.043351888081053,0.01850332893297828,-0.006202990725775362,-0.031051549873850084,"YUM,PAYX,CDNS,ADP,APH,PANW,CTAS,CMG,SBUX,IR"
2025-09-02,10,0.012912359339287383,1.224042264168927,0.001224042264168927,0.011688317075118457,0.043351888081053,0.01850332893297828,-0.006815011857859824,-0.031663571005934546,"YUM,PAYX,CDNS,ADP,APH,PANW,CTAS,CMG,SBUX,IR"
2025-09-02,25,0.012912359339287383,1.224042264168927,0.0030601056604223176,0.009852253678865065,0.043351888081053,0.01850332893297828,-0.008651075254113216,-0.033499634402187936,"YUM,PAYX,CDNS,ADP,APH,PANW,CTAS,CMG,SBUX,IR"
2025-09-02,50,0.012912359339287383,1.224042264168927,0.006120211320844635,0.006792148018442748,0.043351888081053,0.01850332893297828,-0.011711180914535532,-0.03655974006261026,"YUM,PAYX,CDNS,ADP,APH,PANW,CTAS,CMG,SBUX,IR"
2025-10-01,0,0.014261262117850542,1.4285984699231038,0.0,0.014261262117850542,0.0283342055750734,0.06372335873239324,-0.04946209661454269,-0.014072943457222858,"CMG,SBUX,KMB,BRK-B,PRU,MCD,EQIX,PANW,NOW,UPS"
2025-10-01,5,0.014261262117850542,1.4285984699231038,0.0007142992349615519,0.01354696288288899,0.0283342055750734,0.06372335873239324,-0.05017639584950424,-0.01478724269218441,"CMG,SBUX,KMB,BRK-B,PRU,MCD,EQIX,PANW,NOW,UPS"
2025-10-01,10,0.014261262117850542,1.4285984699231038,0.0014285984699231038,0.012832663647927438,0.0283342055750734,0.06372335873239324,-0.050890695084465795,-0.015501541927145961,"CMG,SBUX,KMB,BRK-B,PRU,MCD,EQIX,PANW,NOW,UPS"
2025-10-01,25,0.014261262117850542,1.4285984699231038,0.0035714961748077594,0.010689765943042783,0.0283342055750734,0.06372335873239324,-0.05303359278935045,-0.017644439632030617,"CMG,SBUX,KMB,BRK-B,PRU,MCD,EQIX,PANW,NOW,UPS"
2025-10-01,50,0.014261262117850542,1.4285984699231038,0.007142992349615519,0.007118269768235023,0.0283342055750734,0.06372335873239324,-0.056605088964158216,-0.021215935806838376,"CMG,SBUX,KMB,BRK-B,PRU,MCD,EQIX,PANW,NOW,UPS"
2025-11-03,0,0.03732960280581421,1.4180133383466051,0.0,0.03732960280581421,-0.0026487545300103,0.014696154048223211,0.022633448757590997,0.03997835733582451,"SBUX,NFLX,KDP,BRK-B,NOW,CTAS,YUM,DLTR,GEHC,CTVA"
2025-11-03,5,0.03732960280581421,1.4180133383466051,0.0007090066691733026,0.036620596136640905,-0.0026487545300103,0.014696154048223211,0.021924442088417692,0.03926935066665121,"SBUX,NFLX,KDP,BRK-B,NOW,CTAS,YUM,DLTR,GEHC,CTVA"
2025-11-03,10,0.03732960280581421,1.4180133383466051,0.0014180133383466052,0.03591158946746761,-0.0026487545300103,0.014696154048223211,0.021215435419244394,0.03856034399747791,"SBUX,NFLX,KDP,BRK-B,NOW,CTAS,YUM,DLTR,GEHC,CTVA"
2025-11-03,25,0.03732960280581421,1.4180133383466051,0.003545033345866513,0.0337845694599477,-0.0026487545300103,0.014696154048223211,0.019088415411724485,0.036433323989958,"SBUX,NFLX,KDP,BRK-B,NOW,CTAS,YUM,DLTR,GEHC,CTVA"
2025-11-03,50,0.03732960280581421,1.4180133383466051,0.007090066691733026,0.030239536114081186,-0.0026487545300103,0.014696154048223211,0.015543382065857975,0.03288829064409149,"SBUX,NFLX,KDP,BRK-B,NOW,CTAS,YUM,DLTR,GEHC,CTVA"
2025-12-01,0,0.009789605889601588,1.8083522266771679,0.0,0.009789605889601588,0.0128919743617961,0.026054278022848504,-0.016264672133246914,-0.003102368472194512,"CHTR,NFLX,AMT,ODFL,KHC,OXY,GPN,VRSK,ROP,EA"
2025-12-01,5,0.009789605889601588,1.8083522266771679,0.000904176113338584,0.008885429776263004,0.0128919743617961,0.026054278022848504,-0.017168848246585502,-0.004006544585533097,"CHTR,NFLX,AMT,ODFL,KHC,OXY,GPN,VRSK,ROP,EA"
2025-12-01,10,0.009789605889601588,1.8083522266771679,0.001808352226677168,0.007981253662924421,0.0128919743617961,0.026054278022848504,-0.018073024359924084,-0.00491072069887168,"CHTR,NFLX,AMT,ODFL,KHC,OXY,GPN,VRSK,ROP,EA"
2025-12-01,25,0.009789605889601588,1.8083522266771679,0.00452088056669292,0.005268725322908669,0.0128919743617961,0.026054278022848504,-0.020785552699939834,-0.007623249038887432,"CHTR,NFLX,AMT,ODFL,KHC,OXY,GPN,VRSK,ROP,EA"
2025-12-01,50,0.009789605889601588,1.8083522266771679,0.00904176113338584,0.000747844756215749,0.0128919743617961,0.026054278022848504,-0.025306433266632754,-0.012144129605580352,"CHTR,NFLX,AMT,ODFL,KHC,OXY,GPN,VRSK,ROP,EA"
