date,top10_return,bottom20_return,random_top10_return,top_minus_bottom,spy_return,oracle_return,top10_hits,top10_hit_rate,spearman_ic,top10_tickers,bottom20_tickers
2023-02-01,0.0025865304296866175,-0.016008752896861163,-0.03011031616518997,0.01859528332654778,-0.0316212033013924,0.09710636756542616,1,0.1,0.00029683866818384214,"NOC,AMAT,BRK-B,NVDA,MMM,LRCX,MCO,GM,BKNG,REGN","EXC,JNJ,MCD,ALL,WM,MO,T,DUK,KDP,CTVA,RSG,LHX,TMUS,KHC,PGR,KR,VRTX,XOM,VLO,META"
2023-03-01,0.040820255505015,-0.012814301893387652,0.001515701120908385,0.05363455739840266,0.020625642921485277,0.16382176665954126,1,0.1,0.2528697938384774,"AMAT,MTD,ODFL,ACN,LRCX,NVDA,NXPI,MA,ADI,HPQ","ZTS,TJX,XOM,T,MRK,CTVA,AFL,RSG,ECL,META,CHTR,FIS,WELL,MDT,TDG,GPN,AMZN,PSA,AZO,TSLA"
2023-04-03,-0.023715521949706754,0.010720055574476578,-0.0052164839349704345,-0.03443557752418333,-0.0002676967935832941,0.13696621240353724,0,0.0,-0.15256518082422205,"TFC,USB,FIS,CI,BRK-B,URI,MRK,MMM,MET,AIG","CDNS,INTU,AMZN,WM,DD,PGR,LEN,MSI,META,VRTX,FDX,SNPS,MCD,ADI,ITW,LIN,AAPL,NVDA,MSFT,AZO"
2023-05-01,0.1293978045963694,-0.04314189631180211,-0.014831814631103245,0.1725397009081715,0.011239151615144216,0.2580995997072306,1,0.1,0.20055551236474406,"NVDA,CRM,META,UBER,FDX,GOOG,GOOGL,MU,BKNG,AMZN","BIIB,MSI,EOG,SYK,UNH,VLO,BLK,TMUS,IBM,PSX,AON,D,VRTX,JNJ,V,PGR,MA,ISRG,MCD,AZO"
2023-06-01,0.04339002536730783,0.044840266337551,0.06227684025398585,-0.001450240970243169,0.05477834116709679,0.2062132417848491,0,0.0,0.10162342481147212,"AZO,TFC,BRK-B,MMM,USB,VRTX,BIIB,CTVA,AJG,DIS","DLR,WELL,IBM,MAR,WMT,MDT,SNPS,AMZN,AAPL,INTU,SPGI,LRCX,MU,LLY,LMT,NOC,MSFT,MTD,ADBE,AMD"
2023-07-03,0.03407856992436492,0.059798935013371954,0.03183418150070087,-0.025720365089007033,0.028594604912354882,0.16028981224911407,0,0.0,-0.29227724731608373,"META,NVDA,MCK,SRE,KDP,EXC,O,SO,PEG,AMD","MMM,TEL,KLAC,MA,USB,MET,ANET,TFC,UPS,WFC,TXN,BAC,AMP,EOG,DD,GM,VLO,MTD,FCX,AZO"
2023-08-01,-0.0006790409029777122,-0.025563341437797222,-0.017131878286122254,0.02488430053481951,-0.016035773395641106,0.09052100363222115,1,0.1,0.030632337039104958,"AAPL,GOOG,PFE,GOOGL,AMD,GILD,BKNG,MRK,ALL,TMUS","DE,GPN,CHTR,SCHW,OKE,COP,PAYX,CI,EOG,AMP,TFC,PSX,BLK,MET,GS,NXPI,META,TSLA,ADBE,URI"
2023-09-01,-0.04491044625500189,-0.04474367258268994,-0.04881630590283817,-0.00016677367231194423,-0.049586032264346325,0.04686236667595427,1,0.1,-0.06076994296457019,"NVDA,FIS,GE,META,LMT,MSFT,NEM,WM,AON,KMB","DE,COF,SNPS,LRCX,AMAT,UBER,AMD,DIS,HUM,NOW,CHTR,KLAC,ADBE,TSLA,AVGO,LLY,PANW,BLK,INTU,MTD"
2023-10-02,-0.035279166833816065,-0.015471426989691344,-0.019792864450735224,-0.01980773984412472,-0.02742739463153221,0.09993123092398574,0,0.0,-0.1324409326388251,"AAPL,TXN,USB,TFC,MSFT,QCOM,NVDA,SCHW,BAC,HD","T,IBM,AIG,LLY,WMT,AFL,ISRG,XOM,VLO,CVX,MCK,HAL,AZO,PSX,AON,NFLX,NEE,AJG,DLTR,TSLA"
2023-11-01,0.0880081571798221,0.07859558451227722,0.08076955907795678,0.009412572667544888,0.07982773387592879,0.20870388880814494,0,0.0,0.1948406612434713,"CAT,BRK-B,PH,PSX,MAR,DE,EMR,IBM,BKNG,ZTS","MNST,JNJ,MDLZ,C,CSX,ABBV,ELV,NEM,LRCX,PM,MRK,MO,SBUX,VRTX,UBER,XEL,NKE,CVX,DLTR,AMD"
2023-12-01,0.04783856205504394,0.03811521564446531,0.04090246053179468,0.009723346410578634,0.033688307863693145,0.15837516782507352,0,0.0,-0.0036963481776226053,"BLK,MTD,TSLA,EQIX,INTU,TMO,AMT,UBER,SPGI,PH","C,PEP,DLTR,T,HCA,CL,XOM,IR,RTX,FDX,PG,PPG,MDT,O,VZ,KMB,KO,AZO,MRK,META"
2024-01-02,0.012129235681652339,0.04202818814689936,0.013888706487113111,-0.02989895246524702,0.021643944179497332,0.16373232909916016,1,0.1,-0.1261119081779053,"MTD,BLK,HD,SHW,TMO,NXPI,GS,REGN,ISRG,CAT","TFC,PG,MRK,KR,ANET,WMT,GEHC,MU,UBER,AMZN,MSFT,AVGO,GE,LRCX,GOOG,GOOGL,ODFL,AMD,TSLA,META"
2024-02-01,-0.0017338815082885816,0.06812459683416597,0.03503725479551775,-0.06985847834245455,0.04834417317366779,0.22655970195325215,0,0.0,-0.19933557131116714,"TMO,MTD,UNH,NKE,HUM,SLB,APD,HAL,UPS,AMT","ADP,AMZN,MSFT,ADBE,ELV,VRSK,CRM,PEP,NVDA,NOW,COR,BRK-B,AVGO,KR,CMG,ANET,URI,META,LLY,PANW"
2024-03-01,0.0630885865043803,0.019246065412162894,0.03304143690426973,0.04384252109221741,0.021316851983411045,0.1858200312630496,2,0.2,0.1616386455126687,"NEE,FCX,XEL,HUM,BIIB,CI,O,HCA,AAPL,PFE","COST,AJG,BLK,TDG,PSX,QCOM,AMAT,PCAR,RSG,JPM,NXPI,NVDA,EQIX,HD,SHW,META,URI,LLY,MTD,AZO"
2024-04-01,-0.0282345102990615,-0.0233713241498273,-0.022195985381201246,-0.0048631861492342,-0.023172921509092337,0.10270433132368,1,0.1,0.008726720619576269,"CSCO,VRSK,APH,BKNG,EA,GPN,F,BDX,ALL,JNJ","LRCX,C,TT,CHTR,MSFT,MU,GE,AMZN,PH,MTD,ANET,TDG,META,CAT,URI,NVDA,AVGO,ETN,LLY,AZO"
2024-05-01,0.048319081098531017,0.05510396685654351,0.02386255858824279,-0.0067848857580124905,0.044488816938366815,0.2121378803481888,1,0.1,-0.050031340975888336,"BKNG,PANW,BLK,ZTS,ADI,F,PEG,PLD,EMR,MNST","GD,GE,ELV,MU,CB,NOW,ALL,ETN,TT,GS,AMAT,AMZN,PGR,TDG,GOOGL,GOOG,AVGO,KLAC,ANET,LRCX"
2024-06-03,0.013926739755586637,0.03775134419897812,0.018353431829968556,-0.023824604443391482,0.04354145438578794,0.21393325264581656,1,0.1,-0.14900753576353581,"ORCL,BIIB,FAST,META,ALL,TXN,HPQ,TRV,KDP,KR","REGN,HD,MCO,NSC,NXPI,CHTR,UPS,NVDA,UNH,AZO,SBUX,ANET,GS,ADBE,LRCX,DLTR,KLAC,QCOM,TDG,MTD"
2024-07-01,0.07211834794511,-0.018411241317488523,0.03421564228490275,0.09052958926259852,-0.006124674178053624,0.19781263437498775,0,0.0,0.2087712944519508,"CME,EXC,AZO,CI,XEL,D,AIG,MDLZ,VRSK,PSA","NFLX,ODFL,NOC,FAST,JPM,PCAR,PLD,KLAC,CHTR,AVGO,VLO,ANET,ETN,TMO,MU,LRCX,UBER,MSFT,NVDA,AMD"
2024-08-01,0.034980848647042914,0.022977933830611325,0.029727752402495013,0.012002914816431589,0.02824988438058429,0.152772678070155,1,0.1,0.023718850552297638,"HUM,PH,MRK,SHW,TSLA,ROST,BAC,BSX,NFLX,C","COR,YUM,XEL,JNJ,AVGO,NOC,T,AEP,KO,MO,PFE,SO,APD,GILD,ABT,EXC,AZO,KMB,D,LLY"
2024-09-03,0.053563775467788864,0.01325942426553794,0.02412057343527219,0.040304351202250926,0.0331185683024422,0.16875403304847866,1,0.1,0.08676157178476408,"MCD,AON,ADP,NOC,SBUX,NVDA,TMO,PSA,UNH,TSLA","JNJ,GILD,XEL,YUM,BDX,PG,TRV,EXC,SNPS,KR,VZ,COR,MDT,MDLZ,COST,MNST,KHC,REGN,ABT,AZO"
2024-10-01,-0.008335553075504498,-0.03186623316867644,0.0030154861087189062,0.023530680093171944,0.02312620027434842,0.13666826674497595,1,0.1,0.01383738908776866,"HUM,NOC,NVDA,PSA,MA,MCD,AON,ADP,SHW,LMT","JNJ,KMB,RTX,KO,EOG,GE,UPS,MTD,WMT,COP,INTU,PG,XOM,META,GOOG,GOOGL,VZ,MNST,LLY,ELV"
2024-11-01,0.05862976262442371,0.028540905626567685,0.05380268655630751,0.030088856997856024,0.0570713492147128,0.20897992357582806,1,0.1,0.0727793177417782,"PPG,NSC,VRTX,EMR,AON,AIG,BRK-B,EQIX,PEP,MNST","SPGI,AMAT,DHR,ELV,DLTR,AMD,ORCL,HCA,INTU,TMO,LMT,MCK,META,HD,ADBE,AVGO,UNH,LLY,ACN,ANET"
2024-12-02,-0.08240335857960135,-0.036180784420235285,-0.05968747310053661,-0.046222574159366064,-0.02580626091399285,0.09785427996767446,0,0.0,-0.10442673872769567,"EQIX,TRV,AFL,PSA,LOW,ICE,SO,CB,LEN,O","MA,MSFT,VRTX,BLK,GS,COST,REGN,ETN,PH,ADI,CAT,AZO,KLAC,URI,ANET,MCD,AVGO,AMD,AMAT,MTD"
