date,top,bottom,rnd,spy,ic
2023-02-01,-0.04576360099403011,-0.017079400773289587,-0.030093291326920475,-0.0316212033013924,-0.04280272243464248
2023-03-01,0.004058724730313046,0.02078290136161621,0.00043249045725084906,0.020625642921485277,-0.006270363486016779
2023-04-03,-0.005917928921293869,0.003387211277002272,-0.003733305526383376,-0.0002676967935832941,-0.0195418789887696
2023-05-01,0.007406072120258034,-0.012708793296309334,-0.016540617657668632,0.011239151615144216,0.09928122636775484
2023-06-01,0.08292610905363404,0.06531229672827406,0.060695968834990593,0.05477834116709679,0.21248701330826697
2023-07-03,0.0005138314376775255,0.05605946268382263,0.03244068995173571,0.028594604912354882,-0.18487677661476704
2023-08-01,-0.05652935649396871,-0.03307925737104905,-0.01703947417909998,-0.016035773395641106,-0.06175799167438211
2023-09-01,-0.06095164779846398,-0.0460158723662851,-0.04773330283919712,-0.049586032264346325,-0.0024383176315101313
2023-10-02,-0.046590731224776236,-0.04344546544942174,-0.0202792363135235,-0.02742739463153221,0.08246884960880904
2023-11-01,0.0893779803963223,0.07690173640388068,0.08039938405628697,0.07982773387592879,0.035774713586023146
2023-12-01,0.061437768881603516,0.012899627965878424,0.040584725498433574,0.033688307863693145,0.04247054582977009
2024-01-02,0.06607200312711443,-0.015939537882818284,0.012104901915468643,0.021643944179497332,0.18766837068713346
2024-02-01,-0.001748774056403357,0.031877374503595776,0.03734077686341687,0.04834417317366779,0.05490103216280592
2024-03-01,0.05938426202770266,0.0303576707363022,0.03228252436843891,0.021316851983411045,0.17836636904347342
2024-04-01,-0.055424544196031544,-0.0032988572120505434,-0.021215334440487503,-0.023172921509092337,0.016460280536557504
2024-05-01,-0.00015730240713439646,0.03070436841417044,0.023290789525132617,0.044488816938366815,-0.13719825604880834
2024-06-03,0.005139364990414741,0.02266183149687944,0.018944667104737464,0.04354145438578794,-0.016419885500968085
2024-07-01,0.05505504399327469,-0.011640874933592876,0.034339628712808816,-0.006124674178053624,0.12194843364767169
2024-08-01,0.056839954665362916,0.014232036929408987,0.02891669797614689,0.02824988438058429,0.12132161412990486
2024-09-03,0.04241987913499312,0.013160265285592143,0.025012495136298857,0.0331185683024422,0.058264963574821346
2024-10-01,0.03633352971206424,-0.009428256691247288,0.003069852824142263,0.02312620027434842,0.17963950913067092
2024-11-01,0.047456371032659296,0.059464045450851065,0.05382383612893617,0.0570713492147128,0.07280856931927401
2024-12-02,-0.06032712786737941,-0.04345659978968651,-0.059771047366549625,-0.02580626091399285,0.036960064632056935
2025-01-02,0.060003753557627035,0.028017807343378897,0.039284461394863565,0.022458281635565847,-0.03797690518310094
2025-02-03,-0.005576269978925829,-0.07184484871789573,-0.014184315714528906,-0.034980058049749796,0.18512069758047667
2025-03-03,-0.013442156139192519,0.01791687981402913,-0.020127680666394924,-0.03888047901628955,-0.22389575294953404
2025-04-01,0.006916939324909899,-0.01754373404267537,-0.02019922860473015,-0.011462271322651985,-0.057982198325695414
2025-05-01,0.031977703138828084,0.07911510795452503,0.04297459078465979,0.055365626910969024,-0.13487763090080926
2025-06-02,0.018340143446755754,0.08051327963810004,0.04299420002093915,0.04515859662955801,-0.09837723391511469
2025-07-01,0.04027385244473024,0.02693045950923497,0.003876170608433235,0.02721605999462251,-0.06465434385925811
2025-08-01,0.03267525061431518,0.05118742486983987,0.039896207841816175,0.037524961599673334,-0.05376718530177877
2025-09-02,0.01291235933928737,0.01850332893297828,0.020088018634714665,0.04335188808105306,-0.05158585337995013
2025-10-01,0.014261262117850537,0.06372335873239326,0.00031010052341934167,0.02833420557507349,-0.24642782521485979
2025-11-03,0.03732960280581423,0.014696154048223215,0.019808045199491333,-0.0026487545300103443,0.0105319608307448
2025-12-01,0.009789605889601594,0.026054278022848515,0.01785234989396816,0.012891974361796121,-0.009717095457647894
